data,id_residencia,bairro,consumo_kwh
2024-01-11,1080,Zona Leste,19.3
2024-01-12,1080,Zona Leste,19.04
2024-01-13,1080,Zona Leste,31.3
2024-01-14,1080,Zona Leste,22.06
2024-01-15,1080,Zona Leste,30.89
2024-01-16,1080,Zona Leste,25.41
2024-01-17,1080,Zona Leste,29.88
2024-01-18,1080,Zona Leste,23.61
2024-01-19,1080,Zona Leste,28.0
2024-01-20,1080,Zona Leste,28.57
2024-01-21,1080,Zona Leste,33.38
2024-01-22,1080,Zona Leste,21.92
2024-01-23,1080,Zona Leste,28.72
2024-01-24,1080,Zona Leste,23.96
2024-01-25,1080,Zona Leste,34.05
2024-01-26,1080,Zona Leste,23.28
2024-01-27,1080,Zona Leste,23.67
2024-01-28,1080,Zona Leste,25.57
2024-01-29,1080,Zona Leste,27.96
2024-01-30,1080,Zona Leste,25.81
2024-01-31,1080,Zona Leste,18.15
2024-02-01,1080,Zona Leste,35.12
2024-02-02,1080,Zona Leste,26.22
2024-02-03,1080,Zona Leste,18.5
2024-02-04,1080,Zona Leste,26.8
2024-02-05,1080,Zona Leste,23.58
2024-02-06,1080,Zona Leste,18.84
2024-02-07,1080,Zona Leste,33.13
2024-02-08,1080,Zona Leste,26.69
2024-02-09,1080,Zona Leste,22.91
2024-02-10,1080,Zona Leste,21.83
2024-02-11,1080,Zona Leste,28.07
2024-02-12,1080,Zona Leste,22.97
2024-02-13,1080,Zona Leste,26.42
2024-02-14,1080,Zona Leste,23.54
2024-02-15,1080,Zona Leste,41.25
2024-02-16,1080,Zona Leste,28.19
2024-02-17,1080,Zona Leste,23.95
2024-02-18,1080,Zona Leste,28.2
2024-02-19,1080,Zona Leste,33.28
2024-02-20,1080,Zona Leste,25.35
2024-02-21,1080,Zona Leste,17.74
2024-02-22,1080,Zona Leste,26.4
2024-02-23,1080,Zona Leste,33.43
2024-02-24,1080,Zona Leste,26.35
2024-02-25,1080,Zona Leste,22.65
2024-02-26,1080,Zona Leste,28.99
2024-02-27,1080,Zona Leste,30.27
2024-02-28,1080,Zona Leste,34.13
2024-02-29,1080,Zona Leste,22.04
2024-03-01,1080,Zona Leste,20.61
2024-03-02,1080,Zona Leste,27.26
2024-03-03,1080,Zona Leste,21.4
2024-03-04,1080,Zona Leste,31.53
2024-03-05,1080,Zona Leste,27.35
2024-03-06,1080,Zona Leste,23.97
2024-03-07,1080,Zona Leste,17.94
2024-03-08,1080,Zona Leste,26.13
2024-03-09,1080,Zona Leste,21.39
2024-03-10,1080,Zona Leste,33.49
2024-03-11,1080,Zona Leste,23.45
2024-03-12,1080,Zona Leste,23.71
2024-03-13,1080,Zona Leste,26.53
2024-03-14,1080,Zona Leste,29.35
2024-03-15,1080,Zona Leste,25.96
2024-03-16,1080,Zona Leste,30.45
2024-03-17,1080,Zona Leste,22.71
2024-03-18,1080,Zona Leste,28.7
2024-03-19,1080,Zona Leste,29.38
2024-03-20,1080,Zona Leste,20.97
2024-03-21,1080,Zona Leste,28.63
2024-03-22,1080,Zona Leste,25.5
2024-03-23,1080,Zona Leste,22.61
2024-03-24,1080,Zona Leste,25.83
2024-03-25,1080,Zona Leste,19.34
2024-03-26,1080,Zona Leste,21.59
2024-03-27,1080,Zona Leste,16.59
2024-03-28,1080,Zona Leste,26.37
2024-03-29,1080,Zona Leste,27.6
2024-03-30,1080,Zona Leste,25.31
2024-03-31,1080,Zona Leste,19.71
2024-04-01,1080,Zona Leste,23.06
2024-04-02,1080,Zona Leste,22.88
2024-04-03,1080,Zona Leste,19.85
2024-04-04,1080,Zona Leste,18.71
2024-04-05,1080,Zona Leste,20.97
2024-04-06,1080,Zona Leste,18.29
2024-04-07,1080,Zona Leste,25.79
2024-04-08,1080,Zona Leste,22.96
2024-04-09,1080,Zona Leste,24.53
2024-04-10,1080,Zona Leste,31.82
2024-04-11,1080,Zona Leste,26.72
2024-04-12,1080,Zona Leste,19.58
2024-04-13,1080,Zona Leste,25.25
2024-04-14,1080,Zona Leste,20.98
2024-04-15,1080,Zona Leste,26.57
2024-04-16,1080,Zona Leste,31.91
2024-04-17,1080,Zona Leste,13.04
2024-04-18,1080,Zona Leste,22.36
2024-04-19,1080,Zona Leste,32.31
2024-04-20,1080,Zona Leste,21.85
2024-04-21,1080,Zona Leste,28.94
2024-04-22,1080,Zona Leste,28.16
2024-04-23,1080,Zona Leste,26.61
2024-04-24,1080,Zona Leste,28.34
2024-04-25,1080,Zona Leste,20.52
2024-04-26,1080,Zona Leste,30.61
2024-04-27,1080,Zona Leste,27.89
2024-04-28,1080,Zona Leste,15.54
2024-04-29,1080,Zona Leste,32.35
2024-04-30,1080,Zona Leste,18.63
2024-05-01,1080,Zona Leste,21.34
2024-05-02,1080,Zona Leste,24.0
2024-05-03,1080,Zona Leste,30.1
2024-05-04,1080,Zona Leste,20.14
2024-05-05,1080,Zona Leste,18.75
2024-05-06,1080,Zona Leste,24.95
2024-05-07,1080,Zona Leste,24.22
2024-05-08,1080,Zona Leste,27.61
2024-05-09,1080,Zona Leste,17.41
2024-05-10,1080,Zona Leste,24.87
2024-05-11,1080,Zona Leste,20.23
2024-05-12,1080,Zona Leste,21.61
2024-05-13,1080,Zona Leste,24.58
2024-05-14,1080,Zona Leste,24.25
2024-05-15,1080,Zona Leste,29.12
2024-05-16,1080,Zona Leste,28.16
2024-05-17,1080,Zona Leste,30.04
2024-05-18,1080,Zona Leste,21.5
2024-05-19,1080,Zona Leste,17.6
2024-05-20,1080,Zona Leste,25.83
2024-05-21,1080,Zona Leste,28.18
2024-05-22,1080,Zona Leste,26.16
2024-05-23,1080,Zona Leste,23.74
2024-05-24,1080,Zona Leste,13.32
2024-05-25,1080,Zona Leste,21.21
2024-05-26,1080,Zona Leste,19.77
2024-05-27,1080,Zona Leste,21.48
2024-05-28,1080,Zona Leste,29.23
2024-05-29,1080,Zona Leste,25.81
2024-05-30,1080,Zona Leste,20.97
2024-05-31,1080,Zona Leste,30.05
2024-06-01,1080,Zona Leste,28.0
2024-06-02,1080,Zona Leste,23.71
2024-06-03,1080,Zona Leste,23.29
2024-06-04,1080,Zona Leste,25.34
2024-06-05,1080,Zona Leste,22.3
2024-06-06,1080,Zona Leste,26.9
2024-06-07,1080,Zona Leste,26.56
2024-06-08,1080,Zona Leste,25.8
2024-06-09,1080,Zona Leste,26.32
2024-06-10,1080,Zona Leste,27.93
2024-06-11,1080,Zona Leste,24.22
2024-06-12,1080,Zona Leste,25.84
2024-06-13,1080,Zona Leste,24.71
2024-06-14,1080,Zona Leste,32.28
2024-06-15,1080,Zona Leste,26.24
2024-06-16,1080,Zona Leste,17.05
2024-06-17,1080,Zona Leste,23.05
2024-06-18,1080,Zona Leste,27.48
2024-06-19,1080,Zona Leste,26.43
2024-06-20,1080,Zona Leste,27.84
2024-06-21,1080,Zona Leste,21.92
2024-06-22,1080,Zona Leste,28.66
2024-06-23,1080,Zona Leste,30.39
2024-06-24,1080,Zona Leste,22.28
2024-06-25,1080,Zona Leste,32.24
2024-06-26,1080,Zona Leste,24.16
2024-06-27,1080,Zona Leste,14.96
2024-06-28,1080,Zona Leste,21.89
2024-01-01,1081,Zona Leste,21.36
2024-01-02,1081,Zona Leste,21.01
2024-01-03,1081,Zona Leste,17.47
2024-01-04,1081,Zona Leste,34.97
2024-01-05,1081,Zona Leste,10.44
2024-01-06,1081,Zona Leste,21.42
2024-01-07,1081,Zona Leste,32.21
2024-01-08,1081,Zona Leste,23.49
2024-01-09,1081,Zona Leste,21.71
2024-01-10,1081,Zona Leste,24.85
2024-01-11,1081,Zona Leste,16.72
2024-01-12,1081,Zona Leste,34.25
2024-01-13,1081,Zona Leste,27.97
2024-01-14,1081,Zona Leste,22.13
2024-01-15,1081,Zona Leste,26.41
2024-01-16,1081,Zona Leste,32.15
2024-01-17,1081,Zona Leste,22.83
2024-01-18,1081,Zona Leste,25.23
2024-01-19,1081,Zona Leste,30.12
2024-01-20,1081,Zona Leste,34.56
2024-01-21,1081,Zona Leste,20.18
2024-01-22,1081,Zona Leste,30.47
2024-01-23,1081,Zona Leste,32.92
2024-01-24,1081,Zona Leste,22.62
2024-01-25,1081,Zona Leste,20.26
2024-01-26,1081,Zona Leste,15.76
2024-01-27,1081,Zona Leste,29.85
2024-01-28,1081,Zona Leste,30.16
2024-01-29,1081,Zona Leste,23.91
2024-01-30,1081,Zona Leste,27.37
2024-01-31,1081,Zona Leste,22.84
2024-02-01,1081,Zona Leste,20.21
2024-02-02,1081,Zona Leste,16.17
2024-02-03,1081,Zona Leste,19.48
2024-02-04,1081,Zona Leste,27.09
2024-02-05,1081,Zona Leste,30.51
2024-02-06,1081,Zona Leste,26.96
2024-02-07,1081,Zona Leste,32.51
2024-02-08,1081,Zona Leste,26.03
2024-02-09,1081,Zona Leste,22.6
2024-02-10,1081,Zona Leste,21.57
2024-02-11,1081,Zona Leste,22.59
2024-02-12,1081,Zona Leste,27.3
2024-02-13,1081,Zona Leste,28.29
2024-02-14,1081,Zona Leste,22.93
2024-02-15,1081,Zona Leste,15.66
2024-02-16,1081,Zona Leste,29.68
2024-02-17,1081,Zona Leste,28.17
2024-02-18,1081,Zona Leste,24.13
2024-02-19,1081,Zona Leste,21.67
2024-02-20,1081,Zona Leste,21.24
2024-02-21,1081,Zona Leste,18.3
2024-02-22,1081,Zona Leste,28.88
2024-02-23,1081,Zona Leste,22.83
2024-02-24,1081,Zona Leste,28.49
2024-02-25,1081,Zona Leste,24.89
2024-02-26,1081,Zona Leste,24.51
2024-02-27,1081,Zona Leste,39.0
2024-02-28,1081,Zona Leste,22.85
2024-02-29,1081,Zona Leste,26.84
2024-03-01,1081,Zona Leste,23.7
2024-03-02,1081,Zona Leste,30.16
2024-03-03,1081,Zona Leste,21.87
2024-03-04,1081,Zona Leste,23.27
2024-03-05,1081,Zona Leste,32.74
2024-03-06,1081,Zona Leste,22.64
2024-03-07,1081,Zona Leste,32.11
2024-03-08,1081,Zona Leste,28.3
2024-03-09,1081,Zona Leste,29.19
2024-03-10,1081,Zona Leste,25.62
2024-03-11,1081,Zona Leste,21.37
2024-03-12,1081,Zona Leste,34.49
2024-03-13,1081,Zona Leste,22.27
2024-03-14,1081,Zona Leste,22.16
2024-03-15,1081,Zona Leste,30.51
2024-03-16,1081,Zona Leste,21.61
2024-03-17,1081,Zona Leste,17.94
2024-03-18,1081,Zona Leste,25.95
2024-03-19,1081,Zona Leste,33.44
2024-03-20,1081,Zona Leste,32.45
2024-03-21,1081,Zona Leste,21.55
2024-03-22,1081,Zona Leste,24.01
2024-03-23,1081,Zona Leste,32.25
2024-03-24,1081,Zona Leste,17.9
2024-03-25,1081,Zona Leste,19.79
2024-03-26,1081,Zona Leste,13.78
2024-03-27,1081,Zona Leste,30.25
2024-03-28,1081,Zona Leste,26.23
2024-03-29,1081,Zona Leste,19.51
2024-03-30,1081,Zona Leste,28.74
2024-03-31,1081,Zona Leste,22.92
2024-04-01,1081,Zona Leste,26.4
2024-04-02,1081,Zona Leste,31.77
2024-04-03,1081,Zona Leste,12.86
2024-04-04,1081,Zona Leste,28.02
2024-04-05,1081,Zona Leste,24.07
2024-04-06,1081,Zona Leste,23.04
2024-04-07,1081,Zona Leste,33.36
2024-04-08,1081,Zona Leste,21.82
2024-04-09,1081,Zona Leste,20.08
2024-04-10,1081,Zona Leste,18.98
2024-04-11,1081,Zona Leste,21.97
2024-04-12,1081,Zona Leste,21.82
2024-04-13,1081,Zona Leste,17.45
2024-04-14,1081,Zona Leste,28.0
2024-04-15,1081,Zona Leste,31.03
2024-04-16,1081,Zona Leste,19.38
2024-04-17,1081,Zona Leste,27.42
2024-04-18,1081,Zona Leste,19.66
2024-04-19,1081,Zona Leste,22.98
2024-04-20,1081,Zona Leste,31.06
2024-04-21,1081,Zona Leste,29.31
2024-04-22,1081,Zona Leste,28.23
2024-04-23,1081,Zona Leste,31.83
2024-04-24,1081,Zona Leste,28.53
2024-04-25,1081,Zona Leste,32.39
2024-04-26,1081,Zona Leste,30.84
2024-04-27,1081,Zona Leste,24.17
2024-04-28,1081,Zona Leste,15.89
2024-04-29,1081,Zona Leste,28.27
2024-04-30,1081,Zona Leste,32.11
2024-05-01,1081,Zona Leste,24.33
2024-05-02,1081,Zona Leste,26.17
2024-05-03,1081,Zona Leste,35.95
2024-05-04,1081,Zona Leste,25.06
2024-05-05,1081,Zona Leste,22.29
2024-05-06,1081,Zona Leste,12.81
2024-05-07,1081,Zona Leste,28.65
2024-05-08,1081,Zona Leste,25.15
2024-05-09,1081,Zona Leste,26.45
2024-05-10,1081,Zona Leste,20.98
2024-05-11,1081,Zona Leste,26.22
2024-05-12,1081,Zona Leste,15.35
2024-05-13,1081,Zona Leste,24.76
2024-05-14,1081,Zona Leste,23.68
2024-05-15,1081,Zona Leste,23.7
2024-05-16,1081,Zona Leste,16.56
2024-05-17,1081,Zona Leste,20.33
2024-05-18,1081,Zona Leste,30.43
2024-05-19,1081,Zona Leste,21.12
2024-05-20,1081,Zona Leste,18.91
2024-05-21,1081,Zona Leste,12.62
2024-05-22,1081,Zona Leste,24.4
2024-05-23,1081,Zona Leste,26.95
2024-05-24,1081,Zona Leste,29.68
2024-05-25,1081,Zona Leste,33.27
2024-05-26,1081,Zona Leste,18.1
2024-05-27,1081,Zona Leste,18.83
2024-05-28,1081,Zona Leste,27.05
2024-05-29,1081,Zona Leste,14.63
2024-05-30,1081,Zona Leste,23.96
2024-05-31,1081,Zona Leste,32.17
2024-06-01,1081,Zona Leste,21.1
2024-06-02,1081,Zona Leste,23.7
2024-06-03,1081,Zona Leste,25.9
2024-06-04,1081,Zona Leste,28.99
2024-06-05,1081,Zona Leste,22.46
2024-06-06,1081,Zona Leste,26.75
2024-06-07,1081,Zona Leste,20.38
2024-06-08,1081,Zona Leste,24.3
2024-06-09,1081,Zona Leste,28.13
2024-06-10,1081,Zona Leste,28.58
2024-06-11,1081,Zona Leste,21.37
2024-06-12,1081,Zona Leste,34.29
2024-06-13,1081,Zona Leste,16.86
2024-06-14,1081,Zona Leste,24.98
2024-06-15,1081,Zona Leste,25.89
2024-06-16,1081,Zona Leste,20.4
2024-06-17,1081,Zona Leste,
2024-06-18,1081,Zona Leste,19.85
2024-06-19,1081,Zona Leste,28.96
2024-06-20,1081,Zona Leste,22.05
2024-06-21,1081,Zona Leste,27.27
2024-06-22,1081,Zona Leste,24.63
2024-06-23,1081,Zona Leste,16.2
2024-06-24,1081,Zona Leste,21.68
2024-06-25,1081,Zona Leste,22.67
2024-06-26,1081,Zona Leste,28.58
2024-06-27,1081,Zona Leste,25.72
2024-06-28,1081,Zona Leste,24.55
2024-01-01,1082,Zona Oeste,27.28
2024-01-02,1082,Zona Oeste,17.07
2024-01-03,1082,Zona Oeste,30.63
2024-01-04,1082,Zona Oeste,23.42
2024-01-05,1082,Zona Oeste,20.21
2024-01-06,1082,Zona Oeste,23.96
2024-01-07,1082,Zona Oeste,30.17
2024-01-08,1082,Zona Oeste,35.01
2024-01-09,1082,Zona Oeste,22.02
2024-01-10,1082,Zona Oeste,27.51
2024-01-11,1082,Zona Oeste,21.29
2024-01-12,1082,Zona Oeste,25.59
2024-01-13,1082,Zona Oeste,21.13
2024-01-14,1082,Zona Oeste,26.36
2024-01-15,1082,Zona Oeste,23.2
2024-01-16,1082,Zona Oeste,27.45
2024-01-17,1082,Zona Oeste,22.32
2024-01-18,1082,Zona Oeste,22.13
2024-01-19,1082,Zona Oeste,29.94
2024-01-20,1082,Zona Oeste,25.49
2024-01-21,1082,Zona Oeste,21.01
2024-01-22,1082,Zona Oeste,24.3
2024-01-23,1082,Zona Oeste,23.67
2024-01-24,1082,Zona Oeste,25.98
2024-01-25,1082,Zona Oeste,22.02
2024-01-26,1082,Zona Oeste,22.02
2024-01-27,1082,Zona Oeste,22.55
2024-01-28,1082,Zona Oeste,30.6
2024-01-29,1082,Zona Oeste,32.71
2024-01-30,1082,Zona Oeste,19.36
2024-01-31,1082,Zona Oeste,22.67
2024-02-01,1082,Zona Oeste,25.55
2024-02-02,1082,Zona Oeste,24.69
2024-02-03,1082,Zona Oeste,29.12
2024-02-04,1082,Zona Oeste,22.6
2024-02-05,1082,Zona Oeste,34.18
2024-02-06,1082,Zona Oeste,23.2
2024-02-07,1082,Zona Oeste,22.22
2024-02-08,1082,Zona Oeste,23.41
2024-02-09,1082,Zona Oeste,29.25
2024-02-10,1082,Zona Oeste,25.18
2024-02-11,1082,Zona Oeste,22.41
2024-02-12,1082,Zona Oeste,30.7
2024-02-13,1082,Zona Oeste,22.77
2024-02-14,1082,Zona Oeste,28.66
2024-02-15,1082,Zona Oeste,27.52
2024-02-16,1082,Zona Oeste,17.79
2024-02-17,1082,Zona Oeste,27.96
2024-02-18,1082,Zona Oeste,26.93
2024-02-19,1082,Zona Oeste,23.7
2024-02-20,1082,Zona Oeste,22.0
2024-02-21,1082,Zona Oeste,32.27
2024-02-22,1082,Zona Oeste,34.52
2024-02-23,1082,Zona Oeste,30.91
2024-02-24,1082,Zona Oeste,18.41
2024-02-25,1082,Zona Oeste,28.73
2024-02-26,1082,Zona Oeste,21.38
2024-02-27,1082,Zona Oeste,24.43
2024-02-28,1082,Zona Oeste,31.21
2024-02-29,1082,Zona Oeste,19.45
2024-03-01,1082,Zona Oeste,25.63
2024-03-02,1082,Zona Oeste,36.75
2024-03-03,1082,Zona Oeste,24.38
2024-03-04,1082,Zona Oeste,29.22
2024-03-05,1082,Zona Oeste,20.45
2024-03-06,1082,Zona Oeste,31.33
2024-03-07,1082,Zona Oeste,21.02
2024-03-08,1082,Zona Oeste,28.3
2024-03-09,1082,Zona Oeste,23.05
2024-03-10,1082,Zona Oeste,20.25
2024-03-11,1082,Zona Oeste,24.75
2024-03-12,1082,Zona Oeste,30.52
2024-03-13,1082,Zona Oeste,31.53
2024-03-14,1082,Zona Oeste,19.18
2024-03-15,1082,Zona Oeste,26.31
2024-03-16,1082,Zona Oeste,23.59
2024-03-17,1082,Zona Oeste,31.31
2024-03-18,1082,Zona Oeste,33.25
2024-03-19,1082,Zona Oeste,33.53
2024-03-20,1082,Zona Oeste,28.64
2024-03-21,1082,Zona Oeste,26.55
2024-03-22,1082,Zona Oeste,25.79
2024-03-23,1082,Zona Oeste,17.95
2024-03-24,1082,Zona Oeste,23.97
2024-03-25,1082,Zona Oeste,22.91
2024-03-26,1082,Zona Oeste,27.37
2024-03-27,1082,Zona Oeste,27.89
2024-03-28,1082,Zona Oeste,28.86
2024-03-29,1082,Zona Oeste,22.0
2024-03-30,1082,Zona Oeste,29.22
2024-03-31,1082,Zona Oeste,28.6
2024-04-01,1082,Zona Oeste,18.96
2024-04-02,1082,Zona Oeste,17.86
2024-04-03,1082,Zona Oeste,24.03
2024-04-04,1082,Zona Oeste,15.06
2024-04-05,1082,Zona Oeste,24.29
2024-04-06,1082,Zona Oeste,30.81
2024-04-07,1082,Zona Oeste,17.19
2024-04-08,1082,Zona Oeste,25.71
2024-04-09,1082,Zona Oeste,24.96
2024-04-10,1082,Zona Oeste,23.39
2024-04-11,1082,Zona Oeste,24.63
2024-04-12,1082,Zona Oeste,26.8
2024-04-13,1082,Zona Oeste,28.68
2024-04-14,1082,Zona Oeste,19.83
2024-04-15,1082,Zona Oeste,24.08
2024-04-16,1082,Zona Oeste,21.66
2024-04-17,1082,Zona Oeste,24.8
2024-04-18,1082,Zona Oeste,24.23
2024-04-19,1082,Zona Oeste,26.04
2024-04-20,1082,Zona Oeste,18.42
2024-04-21,1082,Zona Oeste,18.82
2024-04-22,1082,Zona Oeste,29.26
2024-04-23,1082,Zona Oeste,35.52
2024-04-24,1082,Zona Oeste,31.76
2024-04-25,1082,Zona Oeste,27.19
2024-04-26,1082,Zona Oeste,31.66
2024-04-27,1082,Zona Oeste,26.87
2024-04-28,1082,Zona Oeste,21.07
2024-04-29,1082,Zona Oeste,25.61
2024-04-30,1082,Zona Oeste,20.56
2024-05-01,1082,Zona Oeste,34.95
2024-05-02,1082,Zona Oeste,24.1
2024-05-03,1082,Zona Oeste,19.22
2024-05-04,1082,Zona Oeste,28.52
2024-05-05,1082,Zona Oeste,27.95
2024-05-06,1082,Zona Oeste,20.48
2024-05-07,1082,Zona Oeste,25.86
2024-05-08,1082,Zona Oeste,22.39
2024-05-09,1082,Zona Oeste,16.08
2024-05-10,1082,Zona Oeste,37.99
2024-05-11,1082,Zona Oeste,18.37
2024-05-12,1082,Zona Oeste,31.8
2024-05-13,1082,Zona Oeste,23.21
2024-05-14,1082,Zona Oeste,19.92
2024-05-15,1082,Zona Oeste,24.04
2024-05-16,1082,Zona Oeste,28.57
2024-05-17,1082,Zona Oeste,24.19
2024-05-18,1082,Zona Oeste,29.73
2024-05-19,1082,Zona Oeste,23.18
2024-05-20,1082,Zona Oeste,23.61
2024-05-21,1082,Zona Oeste,24.3
2024-05-22,1082,Zona Oeste,26.37
2024-05-23,1082,Zona Oeste,21.05
2024-05-24,1082,Zona Oeste,11.99
2024-05-25,1082,Zona Oeste,31.98
2024-05-26,1082,Zona Oeste,23.67
2024-05-27,1082,Zona Oeste,17.92
2024-05-28,1082,Zona Oeste,29.35
2024-05-29,1082,Zona Oeste,19.77
2024-05-30,1082,Zona Oeste,22.72
2024-05-31,1082,Zona Oeste,13.88
2024-06-01,1082,Zona Oeste,24.55
2024-06-02,1082,Zona Oeste,27.76
2024-06-03,1082,Zona Oeste,
2024-06-04,1082,Zona Oeste,23.42
2024-06-05,1082,Zona Oeste,25.86
2024-06-06,1082,Zona Oeste,28.92
2024-06-07,1082,Zona Oeste,21.57
2024-06-08,1082,Zona Oeste,33.56
2024-06-09,1082,Zona Oeste,32.25
2024-06-10,1082,Zona Oeste,19.95
2024-06-11,1082,Zona Oeste,23.52
2024-06-12,1082,Zona Oeste,32.27
2024-06-13,1082,Zona Oeste,23.71
2024-06-14,1082,Zona Oeste,32.14
2024-06-15,1082,Zona Oeste,19.95
2024-06-16,1082,Zona Oeste,20.36
2024-06-17,1082,Zona Oeste,17.38
2024-06-18,1082,Zona Oeste,26.37
2024-06-19,1082,Zona Oeste,23.85
2024-06-20,1082,Zona Oeste,27.26
2024-06-21,1082,Zona Oeste,23.92
2024-06-22,1082,Zona Oeste,26.7
2024-06-23,1082,Zona Oeste,24.66
2024-06-24,1082,Zona Oeste,25.28
2024-06-25,1082,Zona Oeste,27.63
2024-06-26,1082,Zona Oeste,24.2
2024-06-27,1082,Zona Oeste,23.07
2024-06-28,1082,Zona Oeste,24.83
2024-01-01,1083,Zona Sul,21.91
2024-01-02,1083,Zona Sul,20.38
2024-01-03,1083,Zona Sul,23.96
2024-01-04,1083,Zona Sul,18.02
2024-01-05,1083,Zona Sul,26.94
2024-01-06,1083,Zona Sul,38.61
2024-01-07,1083,Zona Sul,22.16
2024-01-08,1083,Zona Sul,32.25
2024-01-09,1083,Zona Sul,29.29
2024-01-10,1083,Zona Sul,32.3
2024-01-11,1083,Zona Sul,32.06
2024-01-12,1083,Zona Sul,16.82
2024-01-13,1083,Zona Sul,27.91
2024-01-14,1083,Zona Sul,26.23
2024-01-15,1083,Zona Sul,20.83
2024-01-16,1083,Zona Sul,29.42
2024-01-17,1083,Zona Sul,24.93
2024-01-18,1083,Zona Sul,20.84
2024-01-19,1083,Zona Sul,27.25
2024-01-20,1083,Zona Sul,22.34
2024-01-21,1083,Zona Sul,25.69
2024-01-22,1083,Zona Sul,27.06
2024-01-23,1083,Zona Sul,26.39
2024-01-24,1083,Zona Sul,27.27
2024-01-25,1083,Zona Sul,27.55
2024-01-26,1083,Zona Sul,29.93
2024-01-27,1083,Zona Sul,30.24
2024-01-28,1083,Zona Sul,39.68
2024-01-29,1083,Zona Sul,22.71
2024-01-30,1083,Zona Sul,22.84
2024-01-31,1083,Zona Sul,28.78
2024-02-01,1083,Zona Sul,31.78
2024-02-02,1083,Zona Sul,24.77
2024-02-03,1083,Zona Sul,22.66
2024-02-04,1083,Zona Sul,20.62
2024-02-05,1083,Zona Sul,23.56
2024-02-06,1083,Zona Sul,29.79
2024-02-07,1083,Zona Sul,17.96
2024-02-08,1083,Zona Sul,27.06
2024-02-09,1083,Zona Sul,30.37
2024-02-10,1083,Zona Sul,29.1
2024-02-11,1083,Zona Sul,20.04
2024-02-12,1083,Zona Sul,26.27
2024-02-13,1083,Zona Sul,23.08
2024-02-14,1083,Zona Sul,21.23
2024-02-15,1083,Zona Sul,23.64
2024-02-16,1083,Zona Sul,21.69
2024-02-17,1083,Zona Sul,22.72
2024-02-18,1083,Zona Sul,26.73
2024-02-19,1083,Zona Sul,31.05
2024-02-20,1083,Zona Sul,24.98
2024-02-21,1083,Zona Sul,27.81
2024-02-22,1083,Zona Sul,32.2
2024-02-23,1083,Zona Sul,31.13
2024-02-24,1083,Zona Sul,22.89
2024-02-25,1083,Zona Sul,28.03
2024-02-26,1083,Zona Sul,27.69
2024-02-27,1083,Zona Sul,23.74
2024-02-28,1083,Zona Sul,26.62
2024-02-29,1083,Zona Sul,18.6
2024-03-01,1083,Zona Sul,20.9
2024-03-02,1083,Zona Sul,26.5
2024-03-03,1083,Zona Sul,32.35
2024-03-04,1083,Zona Sul,23.98
2024-03-05,1083,Zona Sul,24.75
2024-03-06,1083,Zona Sul,24.14
2024-03-07,1083,Zona Sul,21.79
2024-03-08,1083,Zona Sul,29.12
2024-03-09,1083,Zona Sul,22.46
2024-03-10,1083,Zona Sul,13.91
2024-03-11,1083,Zona Sul,30.61
2024-03-12,1083,Zona Sul,27.46
2024-03-13,1083,Zona Sul,21.78
2024-03-14,1083,Zona Sul,22.92
2024-03-15,1083,Zona Sul,24.14
2024-03-16,1083,Zona Sul,24.88
2024-03-17,1083,Zona Sul,12.38
2024-03-18,1083,Zona Sul,29.96
2024-03-19,1083,Zona Sul,29.32
2024-03-20,1083,Zona Sul,22.69
2024-03-21,1083,Zona Sul,32.76
2024-03-22,1083,Zona Sul,25.62
2024-03-23,1083,Zona Sul,24.55
2024-03-24,1083,Zona Sul,27.78
2024-03-25,1083,Zona Sul,28.32
2024-03-26,1083,Zona Sul,31.16
2024-03-27,1083,Zona Sul,18.57
2024-03-28,1083,Zona Sul,15.46
2024-03-29,1083,Zona Sul,25.41
2024-03-30,1083,Zona Sul,29.71
2024-03-31,1083,Zona Sul,
2024-04-01,1083,Zona Sul,21.69
2024-04-02,1083,Zona Sul,24.3
2024-04-03,1083,Zona Sul,31.27
2024-04-04,1083,Zona Sul,26.0
2024-04-05,1083,Zona Sul,24.81
2024-04-06,1083,Zona Sul,27.52
2024-04-07,1083,Zona Sul,16.03
2024-04-08,1083,Zona Sul,37.0
2024-04-09,1083,Zona Sul,16.04
2024-04-10,1083,Zona Sul,30.5
2024-04-11,1083,Zona Sul,25.73
2024-04-12,1083,Zona Sul,22.19
2024-04-13,1083,Zona Sul,18.62
2024-04-14,1083,Zona Sul,23.61
2024-04-15,1083,Zona Sul,27.9
2024-04-16,1083,Zona Sul,30.24
2024-04-17,1083,Zona Sul,32.87
2024-04-18,1083,Zona Sul,31.74
2024-04-19,1083,Zona Sul,22.34
2024-04-20,1083,Zona Sul,24.91
2024-04-21,1083,Zona Sul,31.98
2024-04-22,1083,Zona Sul,35.42
2024-04-23,1083,Zona Sul,23.74
2024-04-24,1083,Zona Sul,37.25
2024-04-25,1083,Zona Sul,28.74
2024-04-26,1083,Zona Sul,17.4
2024-04-27,1083,Zona Sul,14.55
2024-04-28,1083,Zona Sul,23.34
2024-04-29,1083,Zona Sul,22.55
2024-04-30,1083,Zona Sul,23.92
2024-05-01,1083,Zona Sul,20.32
2024-05-02,1083,Zona Sul,32.04
2024-05-03,1083,Zona Sul,28.02
2024-05-04,1083,Zona Sul,15.42
2024-05-05,1083,Zona Sul,25.0
2024-05-06,1083,Zona Sul,22.93
